,iid,field_cd
6278,279,Natural Science/Medical
6279,280,Natural Science/Medical
6280,290,Natural Science/Medical
6281,291,Natural Science/Medical
6282,273,Natural Science/Medical
6283,276,Natural Science/Medical
6284,277,Natural Science/Medical
6285,279,Natural Science/Medical
6286,280,Natural Science/Medical
6287,290,Natural Science/Medical
6288,291,Natural Science/Medical
6289,273,Natural Science/Medical
6290,276,Natural Science/Medical
6291,277,Natural Science/Medical
6292,279,Natural Science/Medical
6293,280,Natural Science/Medical
6294,290,Natural Science/Medical
6295,291,Natural Science/Medical
6296,273,Natural Science/Medical
6297,276,Natural Science/Medical
6298,277,Natural Science/Medical
6299,279,Natural Science/Medical
6300,280,Natural Science/Medical
6301,290,Natural Science/Medical
6302,291,Natural Science/Medical
6303,273,Natural Science/Medical
6304,276,Natural Science/Medical
6305,277,Natural Science/Medical
6306,279,Natural Science/Medical
6307,280,Natural Science/Medical
6308,290,Natural Science/Medical
6309,291,Natural Science/Medical
6310,273,Natural Science/Medical
6311,276,Natural Science/Medical
6312,277,Natural Science/Medical
6313,279,Natural Science/Medical
6314,280,Natural Science/Medical
6315,290,Natural Science/Medical
6316,291,Natural Science/Medical
6317,273,Natural Science/Medical
6318,276,Natural Science/Medical
6319,277,Natural Science/Medical
6320,279,Natural Science/Medical
6321,280,Natural Science/Medical
6322,290,Natural Science/Medical
6323,291,Natural Science/Medical
6324,273,Natural Science/Medical
6325,276,Natural Science/Medical
6326,277,Natural Science/Medical
6327,279,Natural Science/Medical
6328,280,Natural Science/Medical
6329,290,Natural Science/Medical
6330,291,Natural Science/Medical
6331,273,Natural Science/Medical
6332,276,Natural Science/Medical
6333,277,Natural Science/Medical
6334,279,Natural Science/Medical
6335,280,Natural Science/Medical
6336,290,Natural Science/Medical
6337,291,Natural Science/Medical
6338,255,Natural Science/Medical
6339,259,Natural Science/Medical
6340,260,Natural Science/Medical
6341,261,Natural Science/Medical
6342,267,Natural Science/Medical
6343,270,Natural Science/Medical
6344,255,Natural Science/Medical
6345,259,Natural Science/Medical
6346,260,Natural Science/Medical
6347,261,Natural Science/Medical
6348,267,Natural Science/Medical
6349,270,Natural Science/Medical
6350,255,Natural Science/Medical
6351,259,Natural Science/Medical
6352,260,Natural Science/Medical
6353,261,Natural Science/Medical
6354,267,Natural Science/Medical
6355,270,Natural Science/Medical
6356,255,Natural Science/Medical
6357,259,Natural Science/Medical
6358,260,Natural Science/Medical
6359,261,Natural Science/Medical
6360,267,Natural Science/Medical
6361,270,Natural Science/Medical
6362,255,Natural Science/Medical
6363,259,Natural Science/Medical
6364,260,Natural Science/Medical
6365,261,Natural Science/Medical
6366,267,Natural Science/Medical
6367,270,Natural Science/Medical
6368,255,Natural Science/Medical
6369,259,Natural Science/Medical
6370,260,Natural Science/Medical
6371,261,Natural Science/Medical
6372,267,Natural Science/Medical
6373,270,Natural Science/Medical
6374,255,Natural Science/Medical
6375,259,Natural Science/Medical
6376,260,Natural Science/Medical
6377,261,Natural Science/Medical
6378,267,Natural Science/Medical
6379,270,Natural Science/Medical
6380,255,Natural Science/Medical
6381,259,Natural Science/Medical
6382,260,Natural Science/Medical
6383,261,Natural Science/Medical
6384,267,Natural Science/Medical
6385,270,Natural Science/Medical
6386,255,Natural Science/Medical
6387,259,Natural Science/Medical
6388,260,Natural Science/Medical
6389,261,Natural Science/Medical
6390,267,Natural Science/Medical
6391,270,Natural Science/Medical
6392,255,Natural Science/Medical
6393,259,Natural Science/Medical
6394,260,Natural Science/Medical
6395,261,Natural Science/Medical
6396,267,Natural Science/Medical
6397,270,Natural Science/Medical
6398,255,Natural Science/Medical
6399,259,Natural Science/Medical
6400,260,Natural Science/Medical
6401,261,Natural Science/Medical
6402,267,Natural Science/Medical
6403,270,Natural Science/Medical
6404,255,Natural Science/Medical
6405,259,Natural Science/Medical
6406,260,Natural Science/Medical
6407,261,Natural Science/Medical
6408,267,Natural Science/Medical
6409,270,Natural Science/Medical
6410,255,Natural Science/Medical
6411,259,Natural Science/Medical
6412,260,Natural Science/Medical
6413,261,Natural Science/Medical
6414,267,Natural Science/Medical
6415,270,Natural Science/Medical
6416,255,Natural Science/Medical
6417,259,Natural Science/Medical
6418,260,Natural Science/Medical
6419,261,Natural Science/Medical
6420,267,Natural Science/Medical
6421,270,Natural Science/Medical
6422,255,Natural Science/Medical
6423,259,Natural Science/Medical
6424,260,Natural Science/Medical
6425,261,Natural Science/Medical
6426,267,Natural Science/Medical
6427,270,Natural Science/Medical
6428,255,Natural Science/Medical
6429,259,Natural Science/Medical
6430,260,Natural Science/Medical
6431,261,Natural Science/Medical
6432,267,Natural Science/Medical
6433,270,Natural Science/Medical
6434,255,Natural Science/Medical
6435,259,Natural Science/Medical
6436,260,Natural Science/Medical
6437,261,Natural Science/Medical
6438,267,Natural Science/Medical
6439,270,Natural Science/Medical
6440,255,Natural Science/Medical
6441,259,Natural Science/Medical
6442,260,Natural Science/Medical
6443,261,Natural Science/Medical
6444,267,Natural Science/Medical
6445,270,Natural Science/Medical
6446,255,Natural Science/Medical
6447,259,Natural Science/Medical
6448,260,Natural Science/Medical
6449,261,Natural Science/Medical
6450,267,Natural Science/Medical
6451,270,Natural Science/Medical
6452,255,Natural Science/Medical
6453,259,Natural Science/Medical
6454,260,Natural Science/Medical
6455,261,Natural Science/Medical
6456,267,Natural Science/Medical
6457,270,Natural Science/Medical
6458,255,Natural Science/Medical
6459,259,Natural Science/Medical
6460,260,Natural Science/Medical
6461,261,Natural Science/Medical
6462,267,Natural Science/Medical
6463,270,Natural Science/Medical
6464,343,Natural Science/Medical
6465,345,Natural Science/Medical
6466,350,Natural Science/Medical
6467,343,Natural Science/Medical
6468,345,Natural Science/Medical
6469,350,Natural Science/Medical
6470,343,Natural Science/Medical
6471,345,Natural Science/Medical
6472,350,Natural Science/Medical
6473,343,Natural Science/Medical
6474,345,Natural Science/Medical
6475,350,Natural Science/Medical
6476,343,Natural Science/Medical
6477,345,Natural Science/Medical
6478,350,Natural Science/Medical
6479,343,Natural Science/Medical
6480,345,Natural Science/Medical
6481,350,Natural Science/Medical
6482,343,Natural Science/Medical
6483,345,Natural Science/Medical
6484,350,Natural Science/Medical
6485,343,Natural Science/Medical
6486,345,Natural Science/Medical
6487,350,Natural Science/Medical
6488,343,Natural Science/Medical
6489,345,Natural Science/Medical
6490,350,Natural Science/Medical
6491,343,Natural Science/Medical
6492,345,Natural Science/Medical
6493,350,Natural Science/Medical
6494,343,Natural Science/Medical
6495,345,Natural Science/Medical
6496,350,Natural Science/Medical
6497,343,Natural Science/Medical
6498,345,Natural Science/Medical
6499,350,Natural Science/Medical
6500,343,Natural Science/Medical
6501,345,Natural Science/Medical
6502,350,Natural Science/Medical
6503,343,Natural Science/Medical
6504,345,Natural Science/Medical
6505,350,Natural Science/Medical
6506,343,Natural Science/Medical
6507,345,Natural Science/Medical
6508,350,Natural Science/Medical
6509,343,Natural Science/Medical
6510,345,Natural Science/Medical
6511,350,Natural Science/Medical
6512,343,Natural Science/Medical
6513,345,Natural Science/Medical
6514,350,Natural Science/Medical
6515,343,Natural Science/Medical
6516,345,Natural Science/Medical
6517,350,Natural Science/Medical
6518,463,Natural Science/Medical
6519,463,Natural Science/Medical
6520,463,Natural Science/Medical
6521,463,Natural Science/Medical
6522,463,Natural Science/Medical
6523,463,Natural Science/Medical
6524,455,Natural Science/Medical
6525,455,Natural Science/Medical
6526,455,Natural Science/Medical
6527,455,Natural Science/Medical
6528,455,Natural Science/Medical
6529,455,Natural Science/Medical
6530,486,Natural Science/Medical
6531,492,Natural Science/Medical
6532,486,Natural Science/Medical
6533,492,Natural Science/Medical
6534,486,Natural Science/Medical
6535,492,Natural Science/Medical
6536,486,Natural Science/Medical
6537,492,Natural Science/Medical
6538,486,Natural Science/Medical
6539,492,Natural Science/Medical
6540,486,Natural Science/Medical
6541,492,Natural Science/Medical
6542,486,Natural Science/Medical
6543,492,Natural Science/Medical
6544,486,Natural Science/Medical
6545,492,Natural Science/Medical
6546,486,Natural Science/Medical
6547,492,Natural Science/Medical
6548,486,Natural Science/Medical
6549,492,Natural Science/Medical
6550,486,Natural Science/Medical
6551,492,Natural Science/Medical
6552,486,Natural Science/Medical
6553,492,Natural Science/Medical
6554,486,Natural Science/Medical
6555,492,Natural Science/Medical
6556,486,Natural Science/Medical
6557,492,Natural Science/Medical
6558,486,Natural Science/Medical
6559,492,Natural Science/Medical
6560,473,Natural Science/Medical
6561,474,Natural Science/Medical
6562,473,Natural Science/Medical
6563,474,Natural Science/Medical
6564,473,Natural Science/Medical
6565,474,Natural Science/Medical
6566,473,Natural Science/Medical
6567,474,Natural Science/Medical
6568,473,Natural Science/Medical
6569,474,Natural Science/Medical
6570,473,Natural Science/Medical
6571,474,Natural Science/Medical
6572,473,Natural Science/Medical
6573,474,Natural Science/Medical
6574,473,Natural Science/Medical
6575,474,Natural Science/Medical
6576,473,Natural Science/Medical
6577,474,Natural Science/Medical
6578,473,Natural Science/Medical
6579,474,Natural Science/Medical
6580,473,Natural Science/Medical
6581,474,Natural Science/Medical
6582,473,Natural Science/Medical
6583,474,Natural Science/Medical
6584,473,Natural Science/Medical
6585,474,Natural Science/Medical
6586,473,Natural Science/Medical
6587,474,Natural Science/Medical
6588,473,Natural Science/Medical
6589,474,Natural Science/Medical
6590,503,Natural Science/Medical
6591,503,Natural Science/Medical
6592,503,Natural Science/Medical
6593,503,Natural Science/Medical
6594,503,Natural Science/Medical
6595,503,Natural Science/Medical
6596,497,Natural Science/Medical
6597,498,Natural Science/Medical
6598,499,Natural Science/Medical
6599,500,Natural Science/Medical
6600,501,Natural Science/Medical
6601,497,Natural Science/Medical
6602,498,Natural Science/Medical
6603,499,Natural Science/Medical
6604,500,Natural Science/Medical
6605,501,Natural Science/Medical
6606,497,Natural Science/Medical
6607,498,Natural Science/Medical
6608,499,Natural Science/Medical
6609,500,Natural Science/Medical
6610,501,Natural Science/Medical
6611,497,Natural Science/Medical
6612,498,Natural Science/Medical
6613,499,Natural Science/Medical
6614,500,Natural Science/Medical
6615,501,Natural Science/Medical
6616,497,Natural Science/Medical
6617,498,Natural Science/Medical
6618,499,Natural Science/Medical
6619,500,Natural Science/Medical
6620,501,Natural Science/Medical
6621,497,Natural Science/Medical
6622,498,Natural Science/Medical
6623,499,Natural Science/Medical
6624,500,Natural Science/Medical
6625,501,Natural Science/Medical
6626,497,Natural Science/Medical
6627,498,Natural Science/Medical
6628,499,Natural Science/Medical
6629,500,Natural Science/Medical
6630,501,Natural Science/Medical
6631,535,Natural Science/Medical
6632,535,Natural Science/Medical
6633,535,Natural Science/Medical
6634,535,Natural Science/Medical
6635,535,Natural Science/Medical
6636,535,Natural Science/Medical
6637,535,Natural Science/Medical
6638,535,Natural Science/Medical
6639,535,Natural Science/Medical
6640,535,Natural Science/Medical
6641,535,Natural Science/Medical
6642,535,Natural Science/Medical
6643,535,Natural Science/Medical
6644,535,Natural Science/Medical
6645,535,Natural Science/Medical
6646,535,Natural Science/Medical
6647,535,Natural Science/Medical
6648,535,Natural Science/Medical
6649,535,Natural Science/Medical
6650,535,Natural Science/Medical
6651,535,Natural Science/Medical
6652,535,Natural Science/Medical
6653,516,Natural Science/Medical
6654,516,Natural Science/Medical
6655,516,Natural Science/Medical
6656,516,Natural Science/Medical
6657,516,Natural Science/Medical
6658,516,Natural Science/Medical
6659,516,Natural Science/Medical
6660,516,Natural Science/Medical
6661,516,Natural Science/Medical
6662,516,Natural Science/Medical
6663,516,Natural Science/Medical
6664,516,Natural Science/Medical
6665,516,Natural Science/Medical
6666,516,Natural Science/Medical
6667,516,Natural Science/Medical
6668,516,Natural Science/Medical
6669,516,Natural Science/Medical
6670,516,Natural Science/Medical
6671,516,Natural Science/Medical
6672,516,Natural Science/Medical
6673,516,Natural Science/Medical
6674,516,Natural Science/Medical
0,12,Law
1,13,Law
2,14,Law
3,15,Law
4,12,Law
5,13,Law
6,14,Law
7,15,Law
8,12,Law
9,13,Law
10,14,Law
11,15,Law
12,12,Law
13,13,Law
14,14,Law
15,15,Law
16,12,Law
17,13,Law
18,14,Law
19,15,Law
20,12,Law
21,13,Law
22,14,Law
23,15,Law
24,12,Law
25,13,Law
26,14,Law
27,15,Law
28,12,Law
29,13,Law
30,14,Law
31,15,Law
32,12,Law
33,13,Law
34,14,Law
35,15,Law
36,12,Law
37,13,Law
38,14,Law
39,15,Law
40,1,Law
41,2,Law
42,4,Law
43,5,Law
44,6,Law
45,7,Law
46,1,Law
47,2,Law
48,4,Law
49,5,Law
50,6,Law
51,7,Law
52,1,Law
53,2,Law
54,4,Law
55,5,Law
56,6,Law
57,7,Law
58,1,Law
59,2,Law
60,4,Law
61,5,Law
62,6,Law
63,7,Law
64,1,Law
65,2,Law
66,4,Law
67,5,Law
68,6,Law
69,7,Law
70,1,Law
71,2,Law
72,4,Law
73,5,Law
74,6,Law
75,7,Law
76,1,Law
77,2,Law
78,4,Law
79,5,Law
80,6,Law
81,7,Law
82,1,Law
83,2,Law
84,4,Law
85,5,Law
86,6,Law
87,7,Law
88,1,Law
89,2,Law
90,4,Law
91,5,Law
92,6,Law
93,7,Law
94,1,Law
95,2,Law
96,4,Law
97,5,Law
98,6,Law
99,7,Law
100,41,Law
101,50,Law
102,51,Law
103,52,Law
104,55,Law
105,41,Law
106,50,Law
107,51,Law
108,52,Law
109,55,Law
110,41,Law
