,iid,id,partner,pid,match,field_cd,field_pcd
2881,207,14.0,14,227.0,1,Natural Science/Medical,0
2882,207,14.0,15,228.0,0,Natural Science/Medical,0
2883,207,14.0,16,229.0,0,Natural Science/Medical,0
2884,207,14.0,17,230.0,0,Natural Science/Medical,0
2885,207,14.0,18,231.0,0,Natural Science/Medical,0
2886,207,14.0,19,232.0,0,Natural Science/Medical,0
2887,207,14.0,20,233.0,0,Natural Science/Medical,0
2888,208,15.0,1,214.0,0,Natural Science/Medical,0
2889,208,15.0,2,215.0,1,Natural Science/Medical,0
2890,208,15.0,3,216.0,0,Natural Science/Medical,0
2891,208,15.0,4,217.0,1,Natural Science/Medical,0
2892,208,15.0,5,218.0,0,Natural Science/Medical,0
2893,208,15.0,6,219.0,1,Natural Science/Medical,0
2894,208,15.0,7,220.0,1,Natural Science/Medical,0
2895,208,15.0,8,221.0,0,Natural Science/Medical,0
2896,208,15.0,9,222.0,0,Natural Science/Medical,0
2897,208,15.0,10,223.0,0,Natural Science/Medical,0
2898,208,15.0,11,224.0,1,Natural Science/Medical,0
2899,208,15.0,12,225.0,0,Natural Science/Medical,0
2900,208,15.0,13,226.0,1,Natural Science/Medical,0
2901,208,15.0,14,227.0,1,Natural Science/Medical,0
2902,208,15.0,15,228.0,0,Natural Science/Medical,0
2903,208,15.0,16,229.0,1,Natural Science/Medical,0
2904,208,15.0,17,230.0,1,Natural Science/Medical,0
2905,208,15.0,18,231.0,1,Natural Science/Medical,0
2906,208,15.0,19,232.0,0,Natural Science/Medical,0
2907,208,15.0,20,233.0,1,Natural Science/Medical,0
2928,210,17.0,1,214.0,1,Natural Science/Medical,0
2929,210,17.0,2,215.0,1,Natural Science/Medical,0
2930,210,17.0,3,216.0,0,Natural Science/Medical,0
2931,210,17.0,4,217.0,0,Natural Science/Medical,0
2932,210,17.0,5,218.0,0,Natural Science/Medical,0
2933,210,17.0,6,219.0,0,Natural Science/Medical,0
2934,210,17.0,7,220.0,0,Natural Science/Medical,0
2935,210,17.0,8,221.0,0,Natural Science/Medical,0
2936,210,17.0,9,222.0,0,Natural Science/Medical,0
2937,210,17.0,10,223.0,0,Natural Science/Medical,0
2938,210,17.0,11,224.0,0,Natural Science/Medical,0
2939,210,17.0,12,225.0,0,Natural Science/Medical,0
2940,210,17.0,13,226.0,0,Natural Science/Medical,0
2941,210,17.0,14,227.0,0,Natural Science/Medical,0
2942,210,17.0,15,228.0,0,Natural Science/Medical,0
2943,210,17.0,16,229.0,1,Natural Science/Medical,0
2944,210,17.0,17,230.0,0,Natural Science/Medical,0
2945,210,17.0,18,231.0,0,Natural Science/Medical,0
2946,210,17.0,19,232.0,0,Natural Science/Medical,0
2947,210,17.0,20,233.0,0,Natural Science/Medical,0
3008,214,1.0,1,194.0,0,Natural Science/Medical,0
3009,214,1.0,2,195.0,0,Natural Science/Medical,0
3010,214,1.0,3,196.0,1,Natural Science/Medical,0
3011,214,1.0,4,197.0,0,Natural Science/Medical,0
3012,214,1.0,5,198.0,0,Natural Science/Medical,0
3013,214,1.0,6,199.0,0,Natural Science/Medical,0
3014,214,1.0,7,200.0,0,Natural Science/Medical,0
3015,214,1.0,8,201.0,0,Natural Science/Medical,0
3016,214,1.0,9,202.0,0,Natural Science/Medical,0
3017,214,1.0,10,203.0,0,Natural Science/Medical,0
3018,214,1.0,11,204.0,0,Natural Science/Medical,0
3019,214,1.0,12,205.0,0,Natural Science/Medical,0
3020,214,1.0,13,206.0,0,Natural Science/Medical,0
3021,214,1.0,14,207.0,0,Natural Science/Medical,0
3022,214,1.0,15,208.0,0,Natural Science/Medical,0
3023,214,1.0,16,209.0,0,Natural Science/Medical,0
3024,214,1.0,17,210.0,1,Natural Science/Medical,0
3025,214,1.0,18,211.0,0,Natural Science/Medical,0
3026,214,1.0,19,212.0,0,Natural Science/Medical,0
3027,214,1.0,20,213.0,0,Natural Science/Medical,0
3068,217,4.0,1,194.0,0,Natural Science/Medical,0
3069,217,4.0,2,195.0,1,Natural Science/Medical,0
3070,217,4.0,3,196.0,0,Natural Science/Medical,0
3071,217,4.0,4,197.0,1,Natural Science/Medical,0
3072,217,4.0,5,198.0,0,Natural Science/Medical,0
3073,217,4.0,6,199.0,1,Natural Science/Medical,0
3074,217,4.0,7,200.0,1,Natural Science/Medical,0
3075,217,4.0,8,201.0,0,Natural Science/Medical,0
3076,217,4.0,9,202.0,1,Natural Science/Medical,0
3077,217,4.0,10,203.0,0,Natural Science/Medical,0
3078,217,4.0,11,204.0,0,Natural Science/Medical,0
3079,217,4.0,12,205.0,0,Natural Science/Medical,0
3080,217,4.0,13,206.0,0,Natural Science/Medical,0
3081,217,4.0,14,207.0,0,Natural Science/Medical,0
3082,217,4.0,15,208.0,1,Natural Science/Medical,0
3083,217,4.0,16,209.0,0,Natural Science/Medical,0
3084,217,4.0,17,210.0,0,Natural Science/Medical,0
3085,217,4.0,18,211.0,0,Natural Science/Medical,0
3086,217,4.0,19,212.0,1,Natural Science/Medical,0
3087,217,4.0,20,213.0,1,Natural Science/Medical,0
3088,218,5.0,1,194.0,0,Natural Science/Medical,0
3089,218,5.0,2,195.0,0,Natural Science/Medical,0
3090,218,5.0,3,196.0,0,Natural Science/Medical,0
3091,218,5.0,4,197.0,0,Natural Science/Medical,0
3092,218,5.0,5,198.0,0,Natural Science/Medical,0
3093,218,5.0,6,199.0,0,Natural Science/Medical,0
3094,218,5.0,7,200.0,0,Natural Science/Medical,0
3095,218,5.0,8,201.0,0,Natural Science/Medical,0
3096,218,5.0,9,202.0,0,Natural Science/Medical,0
3097,218,5.0,10,203.0,0,Natural Science/Medical,0
3098,218,5.0,11,204.0,0,Natural Science/Medical,0
3099,218,5.0,12,205.0,0,Natural Science/Medical,0
3100,218,5.0,13,206.0,1,Natural Science/Medical,0
3101,218,5.0,14,207.0,0,Natural Science/Medical,0
3102,218,5.0,15,208.0,0,Natural Science/Medical,0
3103,218,5.0,16,209.0,0,Natural Science/Medical,0
3104,218,5.0,17,210.0,0,Natural Science/Medical,0
3105,218,5.0,18,211.0,0,Natural Science/Medical,0
3106,218,5.0,19,212.0,0,Natural Science/Medical,0
3107,218,5.0,20,213.0,0,Natural Science/Medical,0
3168,222,9.0,1,194.0,0,Natural Science/Medical,0
3169,222,9.0,2,195.0,0,Natural Science/Medical,0
3170,222,9.0,3,196.0,0,Natural Science/Medical,0
3171,222,9.0,4,197.0,0,Natural Science/Medical,0
3172,222,9.0,5,198.0,0,Natural Science/Medical,0
3173,222,9.0,6,199.0,0,Natural Science/Medical,0
3174,222,9.0,7,200.0,0,Natural Science/Medical,0
3175,222,9.0,8,201.0,0,Natural Science/Medical,0
3176,222,9.0,9,202.0,0,Natural Science/Medical,0
3177,222,9.0,10,203.0,0,Natural Science/Medical,0
3178,222,9.0,11,204.0,0,Natural Science/Medical,0
3179,222,9.0,12,205.0,0,Natural Science/Medical,0
3180,222,9.0,13,206.0,0,Natural Science/Medical,0
3181,222,9.0,14,207.0,0,Natural Science/Medical,0
3182,222,9.0,15,208.0,0,Natural Science/Medical,0
3183,222,9.0,16,209.0,0,Natural Science/Medical,0
3184,222,9.0,17,210.0,0,Natural Science/Medical,0
3185,222,9.0,18,211.0,0,Natural Science/Medical,0
3186,222,9.0,19,212.0,0,Natural Science/Medical,0
3187,222,9.0,20,213.0,0,Natural Science/Medical,0
3288,228,15.0,1,194.0,0,Natural Science/Medical,0
3289,228,15.0,2,195.0,0,Natural Science/Medical,0
3290,228,15.0,3,196.0,0,Natural Science/Medical,0
3291,228,15.0,4,197.0,0,Natural Science/Medical,0
3292,228,15.0,5,198.0,0,Natural Science/Medical,0
3293,228,15.0,6,199.0,0,Natural Science/Medical,0
3294,228,15.0,7,200.0,0,Natural Science/Medical,0
3295,228,15.0,8,201.0,0,Natural Science/Medical,0
3296,228,15.0,9,202.0,0,Natural Science/Medical,0
3297,228,15.0,10,203.0,0,Natural Science/Medical,0
3298,228,15.0,11,204.0,0,Natural Science/Medical,0
3299,228,15.0,12,205.0,0,Natural Science/Medical,0
3300,228,15.0,13,206.0,0,Natural Science/Medical,0
3301,228,15.0,14,207.0,0,Natural Science/Medical,0
3302,228,15.0,15,208.0,0,Natural Science/Medical,0
3303,228,15.0,16,209.0,0,Natural Science/Medical,0
3304,228,15.0,17,210.0,0,Natural Science/Medical,0
3305,228,15.0,18,211.0,0,Natural Science/Medical,0
3306,228,15.0,19,212.0,1,Natural Science/Medical,0
3307,228,15.0,20,213.0,0,Natural Science/Medical,0
3308,229,16.0,1,194.0,0,Natural Science/Medical,0
3309,229,16.0,2,195.0,1,Natural Science/Medical,0
3310,229,16.0,3,196.0,0,Natural Science/Medical,0
3311,229,16.0,4,197.0,0,Natural Science/Medical,0
3312,229,16.0,5,198.0,0,Natural Science/Medical,0
3313,229,16.0,6,199.0,0,Natural Science/Medical,0
3314,229,16.0,7,200.0,1,Natural Science/Medical,0
3315,229,16.0,8,201.0,0,Natural Science/Medical,0
3316,229,16.0,9,202.0,0,Natural Science/Medical,0
3317,229,16.0,10,203.0,0,Natural Science/Medical,0
3318,229,16.0,11,204.0,0,Natural Science/Medical,0
3319,229,16.0,12,205.0,0,Natural Science/Medical,0
3320,229,16.0,13,206.0,0,Natural Science/Medical,0
3321,229,16.0,14,207.0,0,Natural Science/Medical,0
3322,229,16.0,15,208.0,1,Natural Science/Medical,0
3323,229,16.0,16,209.0,0,Natural Science/Medical,0
3324,229,16.0,17,210.0,1,Natural Science/Medical,0
3325,229,16.0,18,211.0,0,Natural Science/Medical,0
3326,229,16.0,19,212.0,0,Natural Science/Medical,0
3327,229,16.0,20,213.0,0,Natural Science/Medical,0
3426,236,3.0,1,243.0,0,Natural Science/Medical,0
3427,236,3.0,2,244.0,0,Natural Science/Medical,0
3428,236,3.0,3,245.0,0,Natural Science/Medical,0
3429,236,3.0,4,246.0,0,Natural Science/Medical,0
3430,236,3.0,5,247.0,0,Natural Science/Medical,0
3431,236,3.0,6,248.0,0,Natural Science/Medical,0
3432,236,3.0,7,249.0,0,Natural Science/Medical,0
3433,236,3.0,8,250.0,0,Natural Science/Medical,0
3434,236,3.0,9,251.0,0,Natural Science/Medical,0
3453,239,6.0,1,243.0,0,Natural Science/Medical,0
3454,239,6.0,2,244.0,0,Natural Science/Medical,0
3455,239,6.0,3,245.0,1,Natural Science/Medical,0
3456,239,6.0,4,246.0,0,Natural Science/Medical,0
3457,239,6.0,5,247.0,0,Natural Science/Medical,0
3458,239,6.0,6,248.0,0,Natural Science/Medical,0
3459,239,6.0,7,249.0,0,Natural Science/Medical,0
3460,239,6.0,8,250.0,0,Natural Science/Medical,0
3461,239,6.0,9,251.0,0,Natural Science/Medical,0
3516,246,4.0,1,234.0,0,Natural Science/Medical,0
3517,246,4.0,2,235.0,0,Natural Science/Medical,0
3518,246,4.0,3,236.0,0,Natural Science/Medical,0
3519,246,4.0,4,237.0,0,Natural Science/Medical,0
3520,246,4.0,5,238.0,0,Natural Science/Medical,0
3521,246,4.0,6,239.0,0,Natural Science/Medical,0
3522,246,4.0,7,240.0,0,Natural Science/Medical,0
3523,246,4.0,8,241.0,0,Natural Science/Medical,0
3524,246,4.0,9,242.0,1,Natural Science/Medical,0
3525,247,5.0,1,234.0,0,Natural Science/Medical,0
3526,247,5.0,2,235.0,0,Natural Science/Medical,0
3527,247,5.0,3,236.0,0,Natural Science/Medical,0
3528,247,5.0,4,237.0,0,Natural Science/Medical,0
3529,247,5.0,5,238.0,0,Natural Science/Medical,0
3530,247,5.0,6,239.0,0,Natural Science/Medical,0
3531,247,5.0,7,240.0,0,Natural Science/Medical,0
3532,247,5.0,8,241.0,0,Natural Science/Medical,0
3533,247,5.0,9,242.0,0,Natural Science/Medical,0
3633,255,4.0,1,273.0,0,Natural Science/Medical,0
3634,255,4.0,2,274.0,0,Natural Science/Medical,0
3635,255,4.0,3,275.0,0,Natural Science/Medical,0
3636,255,4.0,4,276.0,0,Natural Science/Medical,0
3637,255,4.0,5,277.0,0,Natural Science/Medical,0
3638,255,4.0,6,278.0,0,Natural Science/Medical,0
3639,255,4.0,7,279.0,0,Natural Science/Medical,0
3640,255,4.0,8,280.0,0,Natural Science/Medical,0
3641,255,4.0,9,281.0,0,Natural Science/Medical,0
3642,255,4.0,10,282.0,0,Natural Science/Medical,0
3643,255,4.0,11,283.0,0,Natural Science/Medical,0
3644,255,4.0,12,284.0,0,Natural Science/Medical,0
3645,255,4.0,13,285.0,0,Natural Science/Medical,0
3646,255,4.0,14,286.0,0,Natural Science/Medical,0
3647,255,4.0,15,287.0,0,Natural Science/Medical,0
3648,255,4.0,16,288.0,0,Natural Science/Medical,0
3649,255,4.0,17,289.0,0,Natural Science/Medical,0
3650,255,4.0,18,290.0,0,Natural Science/Medical,0
3651,255,4.0,19,291.0,0,Natural Science/Medical,0
3652,255,4.0,20,292.0,0,Natural Science/Medical,0
3653,255,4.0,21,293.0,0,Natural Science/Medical,0
3654,256,5.0,1,273.0,0,Natural Science/Medical,0
3655,256,5.0,2,274.0,0,Natural Science/Medical,0
3656,256,5.0,3,275.0,0,Natural Science/Medical,0
3657,256,5.0,4,276.0,0,Natural Science/Medical,0
3658,256,5.0,5,277.0,0,Natural Science/Medical,0
3659,256,5.0,6,278.0,0,Natural Science/Medical,0
3660,256,5.0,7,279.0,1,Natural Science/Medical,0
3661,256,5.0,8,280.0,0,Natural Science/Medical,0
3662,256,5.0,9,281.0,0,Natural Science/Medical,0
3663,256,5.0,10,282.0,1,Natural Science/Medical,0
3664,256,5.0,11,283.0,0,Natural Science/Medical,0
3665,256,5.0,12,284.0,0,Natural Science/Medical,0
3666,256,5.0,13,285.0,0,Natural Science/Medical,0
3667,256,5.0,14,286.0,0,Natural Science/Medical,0
3668,256,5.0,15,287.0,0,Natural Science/Medical,0
3669,256,5.0,16,288.0,0,Natural Science/Medical,0
3670,256,5.0,17,289.0,1,Natural Science/Medical,0
3671,256,5.0,18,290.0,0,Natural Science/Medical,0
3672,256,5.0,19,291.0,0,Natural Science/Medical,0
3673,256,5.0,20,292.0,0,Natural Science/Medical,0
3674,256,5.0,21,293.0,0,Natural Science/Medical,0
3717,259,8.0,1,273.0,0,Natural Science/Medical,0
3718,259,8.0,2,274.0,0,Natural Science/Medical,0
3719,259,8.0,3,275.0,0,Natural Science/Medical,0
3720,259,8.0,4,276.0,0,Natural Science/Medical,0
3721,259,8.0,5,277.0,1,Natural Science/Medical,0
3722,259,8.0,6,278.0,0,Natural Science/Medical,0
3723,259,8.0,7,279.0,0,Natural Science/Medical,0
3724,259,8.0,8,280.0,0,Natural Science/Medical,0
3725,259,8.0,9,281.0,0,Natural Science/Medical,0
3726,259,8.0,10,282.0,0,Natural Science/Medical,0
3727,259,8.0,11,283.0,0,Natural Science/Medical,0
3728,259,8.0,12,284.0,0,Natural Science/Medical,0
3729,259,8.0,13,285.0,0,Natural Science/Medical,0
3730,259,8.0,14,286.0,0,Natural Science/Medical,0
3731,259,8.0,15,287.0,0,Natural Science/Medical,0
3732,259,8.0,16,288.0,0,Natural Science/Medical,0
3733,259,8.0,17,289.0,0,Natural Science/Medical,0
3734,259,8.0,18,290.0,0,Natural Science/Medical,0
3735,259,8.0,19,291.0,0,Natural Science/Medical,0
3736,259,8.0,20,292.0,0,Natural Science/Medical,0
3737,259,8.0,21,293.0,0,Natural Science/Medical,0
3738,260,9.0,1,273.0,0,Natural Science/Medical,0
3739,260,9.0,2,274.0,0,Natural Science/Medical,0
3740,260,9.0,3,275.0,0,Natural Science/Medical,0
3741,260,9.0,4,276.0,1,Natural Science/Medical,0
3742,260,9.0,5,277.0,1,Natural Science/Medical,0
3743,260,9.0,6,278.0,0,Natural Science/Medical,0
3744,260,9.0,7,279.0,0,Natural Science/Medical,0
3745,260,9.0,8,280.0,1,Natural Science/Medical,0
3746,260,9.0,9,281.0,0,Natural Science/Medical,0
3747,260,9.0,10,282.0,1,Natural Science/Medical,0
3748,260,9.0,11,283.0,0,Natural Science/Medical,0
3749,260,9.0,12,284.0,0,Natural Science/Medical,0
3750,260,9.0,13,285.0,1,Natural Science/Medical,0
3751,260,9.0,14,286.0,0,Natural Science/Medical,0
3752,260,9.0,15,287.0,0,Natural Science/Medical,0
3753,260,9.0,16,288.0,0,Natural Science/Medical,0
3754,260,9.0,17,289.0,0,Natural Science/Medical,0
3755,260,9.0,18,290.0,0,Natural Science/Medical,0
3756,260,9.0,19,291.0,1,Natural Science/Medical,0
3757,260,9.0,20,292.0,0,Natural Science/Medical,0
3758,260,9.0,21,293.0,0,Natural Science/Medical,0
3759,261,10.0,1,273.0,0,Natural Science/Medical,0
3760,261,10.0,2,274.0,0,Natural Science/Medical,0
3761,261,10.0,3,275.0,1,Natural Science/Medical,0
3762,261,10.0,4,276.0,1,Natural Science/Medical,0
3763,261,10.0,5,277.0,1,Natural Science/Medical,0
3764,261,10.0,6,278.0,0,Natural Science/Medical,0
3765,261,10.0,7,279.0,0,Natural Science/Medical,0
3766,261,10.0,8,280.0,1,Natural Science/Medical,0
3767,261,10.0,9,281.0,0,Natural Science/Medical,0
3768,261,10.0,10,282.0,0,Natural Science/Medical,0
3769,261,10.0,11,283.0,0,Natural Science/Medical,0
3770,261,10.0,12,284.0,0,Natural Science/Medical,0
3771,261,10.0,13,285.0,0,Natural Science/Medical,0
3772,261,10.0,14,286.0,0,Natural Science/Medical,0
3773,261,10.0,15,287.0,0,Natural Science/Medical,0
3774,261,10.0,16,288.0,0,Natural Science/Medical,0
3775,261,10.0,17,289.0,0,Natural Science/Medical,0
3776,261,10.0,18,290.0,0,Natural Science/Medical,0
3777,261,10.0,19,291.0,1,Natural Science/Medical,0
3778,261,10.0,20,292.0,0,Natural Science/Medical,0
3779,261,10.0,21,293.0,0,Natural Science/Medical,0
3885,267,16.0,1,273.0,0,Natural Science/Medical,0
3886,267,16.0,2,274.0,0,Natural Science/Medical,0
3887,267,16.0,3,275.0,0,Natural Science/Medical,0
3888,267,16.0,4,276.0,0,Natural Science/Medical,0
3889,267,16.0,5,277.0,0,Natural Science/Medical,0
3890,267,16.0,6,278.0,0,Natural Science/Medical,0
3891,267,16.0,7,279.0,0,Natural Science/Medical,0
3892,267,16.0,8,280.0,0,Natural Science/Medical,0
3893,267,16.0,9,281.0,0,Natural Science/Medical,0
3894,267,16.0,10,282.0,0,Natural Science/Medical,0
3895,267,16.0,11,283.0,0,Natural Science/Medical,0
3896,267,16.0,12,284.0,0,Natural Science/Medical,0
3897,267,16.0,13,285.0,0,Natural Science/Medical,0
3898,267,16.0,14,286.0,0,Natural Science/Medical,0
3899,267,16.0,15,287.0,0,Natural Science/Medical,0
3900,267,16.0,16,288.0,0,Natural Science/Medical,0
3901,267,16.0,17,289.0,0,Natural Science/Medical,0
3902,267,16.0,18,290.0,0,Natural Science/Medical,0
3903,267,16.0,19,291.0,0,Natural Science/Medical,0
3904,267,16.0,20,292.0,0,Natural Science/Medical,0
3905,267,16.0,21,293.0,0,Natural Science/Medical,0
3906,268,17.0,1,273.0,1,Natural Science/Medical,0
3907,268,17.0,2,274.0,1,Natural Science/Medical,0
3908,268,17.0,3,275.0,0,Natural Science/Medical,0
3909,268,17.0,4,276.0,1,Natural Science/Medical,0
3910,268,17.0,5,277.0,1,Natural Science/Medical,0
3911,268,17.0,6,278.0,0,Natural Science/Medical,0
3912,268,17.0,7,279.0,1,Natural Science/Medical,0
3913,268,17.0,8,280.0,0,Natural Science/Medical,0
3914,268,17.0,9,281.0,0,Natural Science/Medical,0
3915,268,17.0,10,282.0,0,Natural Science/Medical,0
3916,268,17.0,11,283.0,0,Natural Science/Medical,0
3917,268,17.0,12,284.0,0,Natural Science/Medical,0
3918,268,17.0,13,285.0,0,Natural Science/Medical,0
3919,268,17.0,14,286.0,0,Natural Science/Medical,0
3920,268,17.0,15,287.0,0,Natural Science/Medical,0
3921,268,17.0,16,288.0,1,Natural Science/Medical,0
3922,268,17.0,17,289.0,1,Natural Science/Medical,0
3923,268,17.0,18,290.0,1,Natural Science/Medical,0
3924,268,17.0,19,291.0,0,Natural Science/Medical,0
3925,268,17.0,20,292.0,1,Natural Science/Medical,0
3926,268,17.0,21,293.0,1,Natural Science/Medical,0
3948,270,19.0,1,273.0,0,Natural Science/Medical,0
3949,270,19.0,2,274.0,0,Natural Science/Medical,0
3950,270,19.0,3,275.0,0,Natural Science/Medical,0
3951,270,19.0,4,276.0,1,Natural Science/Medical,0
3952,270,19.0,5,277.0,0,Natural Science/Medical,0
3953,270,19.0,6,278.0,0,Natural Science/Medical,0
3954,270,19.0,7,279.0,1,Natural Science/Medical,0
3955,270,19.0,8,280.0,1,Natural Science/Medical,0
3956,270,19.0,9,281.0,1,Natural Science/Medical,0
3957,270,19.0,10,282.0,1,Natural Science/Medical,0
3958,270,19.0,11,283.0,0,Natural Science/Medical,0
3959,270,19.0,12,284.0,0,Natural Science/Medical,0
3960,270,19.0,13,285.0,0,Natural Science/Medical,0
3961,270,19.0,14,286.0,0,Natural Science/Medical,0
3962,270,19.0,15,287.0,0,Natural Science/Medical,0
3963,270,19.0,16,288.0,0,Natural Science/Medical,0
3964,270,19.0,17,289.0,0,Natural Science/Medical,0
3965,270,19.0,18,290.0,0,Natural Science/Medical,0
3966,270,19.0,19,291.0,0,Natural Science/Medical,0
3967,270,19.0,20,292.0,0,Natural Science/Medical,0
3968,270,19.0,21,293.0,0,Natural Science/Medical,0
4011,273,1.0,1,252.0,0,Natural Science/Medical,0
4012,273,1.0,2,253.0,0,Natural Science/Medical,0
4013,273,1.0,3,254.0,0,Natural Science/Medical,0
4014,273,1.0,4,255.0,0,Natural Science/Medical,0
4015,273,1.0,5,256.0,0,Natural Science/Medical,0
4016,273,1.0,6,257.0,0,Natural Science/Medical,0
4017,273,1.0,7,258.0,0,Natural Science/Medical,0
4018,273,1.0,8,259.0,0,Natural Science/Medical,0
4019,273,1.0,9,260.0,0,Natural Science/Medical,0
4020,273,1.0,10,261.0,0,Natural Science/Medical,0
4021,273,1.0,11,262.0,0,Natural Science/Medical,0
4022,273,1.0,12,263.0,0,Natural Science/Medical,0
4023,273,1.0,13,264.0,0,Natural Science/Medical,0
4024,273,1.0,14,265.0,0,Natural Science/Medical,0
4025,273,1.0,15,266.0,0,Natural Science/Medical,0
4026,273,1.0,16,267.0,0,Natural Science/Medical,0
4027,273,1.0,17,268.0,1,Natural Science/Medical,0
4028,273,1.0,18,269.0,0,Natural Science/Medical,0
4029,273,1.0,19,270.0,0,Natural Science/Medical,0
4030,273,1.0,20,271.0,0,Natural Science/Medical,0
4031,273,1.0,21,272.0,0,Natural Science/Medical,0
4074,276,4.0,1,252.0,0,Natural Science/Medical,0
4075,276,4.0,2,253.0,0,Natural Science/Medical,0
4076,276,4.0,3,254.0,0,Natural Science/Medical,0
4077,276,4.0,4,255.0,0,Natural Science/Medical,0
4078,276,4.0,5,256.0,0,Natural Science/Medical,0
4079,276,4.0,6,257.0,0,Natural Science/Medical,0
4080,276,4.0,7,258.0,1,Natural Science/Medical,0
4081,276,4.0,8,259.0,0,Natural Science/Medical,0
4082,276,4.0,9,260.0,1,Natural Science/Medical,0
4083,276,4.0,10,261.0,1,Natural Science/Medical,0
4084,276,4.0,11,262.0,0,Natural Science/Medical,0
4085,276,4.0,12,263.0,0,Natural Science/Medical,0
4086,276,4.0,13,264.0,0,Natural Science/Medical,0
4087,276,4.0,14,265.0,0,Natural Science/Medical,0
4088,276,4.0,15,266.0,0,Natural Science/Medical,0
4089,276,4.0,16,267.0,0,Natural Science/Medical,0
4090,276,4.0,17,268.0,1,Natural Science/Medical,0
4091,276,4.0,18,269.0,0,Natural Science/Medical,0
4092,276,4.0,19,270.0,1,Natural Science/Medical,0
4093,276,4.0,20,271.0,0,Natural Science/Medical,0
4094,276,4.0,21,272.0,0,Natural Science/Medical,0
4095,277,5.0,1,252.0,0,Natural Science/Medical,0
4096,277,5.0,2,253.0,0,Natural Science/Medical,0
4097,277,5.0,3,254.0,0,Natural Science/Medical,0
4098,277,5.0,4,255.0,0,Natural Science/Medical,0
4099,277,5.0,5,256.0,0,Natural Science/Medical,0
4100,277,5.0,6,257.0,0,Natural Science/Medical,0
4101,277,5.0,7,258.0,1,Natural Science/Medical,0
4102,277,5.0,8,259.0,1,Natural Science/Medical,0
4103,277,5.0,9,260.0,1,Natural Science/Medical,0
4104,277,5.0,10,261.0,1,Natural Science/Medical,0
4105,277,5.0,11,262.0,0,Natural Science/Medical,0
4106,277,5.0,12,263.0,0,Natural Science/Medical,0
